Subject	Sex	Group	Age	Date	Day	Session	Condition	Condition2	food_top	food_below	trial_number	position_correct	baiting	chosen_cup_POS	chosen_cup	correct	peek_above	peek_below	peeking	unclear	peek_above.s	peek_below.s	peeking.s	Comment	Comment2
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	16	3	All	2	b	0	0	1	1		0	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	1	3	None	1	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	2	2	Bottom	2	d	1	1	1	1		1	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	3	2	Top	1	t	0	1	0	1	1	0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	4	1	All	1	d	1	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	5	1	Top	1	d	1	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	6	2	None	1	t	0	0	1	1		0	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	7	3	All	1	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent_no_stands	transparent	grape	apple	8	3	Bottom	3	d	1	0	1	1		0	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	9	2	All	1	t	0	0	1	1		0	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	10	3	Top	1	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	11	1	None	3	t	0	1	1	1		1	1	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	12	3	Bottom	1	t	0	1	0	1		1	0	1	"cylinders fell over, trial repeated"	
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	13	2	All	1	t	0	0	0	0		0	0	0	peeking during baiting but not after the baiting	
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	14	2	Bottom	1	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	15	1	Top	1	t	0	1	0	1		1	0	1		
Angela	f	old chimps	7	09/12/2018	19	1	transparent	transparent	grape	apple	16	3	None	1	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	09/12/2018	19	1	opaque	opaque	grape	apple	1	1	All	1	d	1	1	0	1		1	0	1		
Angela	f	old chimps	7	09/12/2018	19	1	opaque	opaque	grape	apple	2	2	Bottom	1	t	0	1	0	1		1	0	1	17:15	
Angela	f	old chimps	7	09/12/2018	19	1	opaque	opaque	grape	apple	3	2	None	1	t	0	1	0	1		1	0	1		
Angela	f	old chimps	7	09/12/2018	19	1	opaque	opaque	grape	apple	4	3	Top	1	b	0	0	0	0		0	0	0	peeking only after no clear response was made	
Angela	f	old chimps	7	09/12/2018	19	1	opaque	opaque	grape	apple	5	1	Bottom	1	d	1	0	0	0		0	0	0		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	6	3	All	1	t	0	1	0	1		1	0	1	peeking during baiting but not thereafter	
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	7	3	Top	2	b	0	1	0	1		1	0	1	"trial repeated, cylinders fell down"	
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	8	2	None	1	b	0	1	0	1		1	0	1		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	9	1	Top	2	t	0	0	0	0		0	0	0		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	10	2	All	2	d	1	0	0	0		0	0	0		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	11	1	None	1	d	1	1	0	1		1	0	1		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	12	3	Bottom	2	b	0	1	0	1		1	0	1		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	13	3	None	2	b	0	0	0	0		0	0	0		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	14	2	Top	2	d	1	1	0	1		1	0	1	peeking during baiting only	
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	15	1	Bottom	2	b	0	0	0	0		0	0	0		
Angela	f	old chimps	7	10/12/2018	19	2	opaque	opaque	grape	apple	16	2	All	2	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	1	1	Top	3	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	2	3	None	3	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	3	2	All	2	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	4	3	Bottom	3	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	5	1	Bottom	2	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	6	2	All	3	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	7	3	None	3	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	8	1	Top	3	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	9	1	All	2	b	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	10	3	None	3	d	1	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	11	2	Bottom	2	d	1	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	12	2	Top	2	d	1	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	13	2	All	3	b	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	14	3	Top	2	t	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	15	3	Bottom	2	b	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	transparent	transparent	apple	grape	16	1	None	3	b	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	1	1	All	2	b	0	0	0	0		0	0	0	did not wait 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	2	2	None	3	t	0	0	0	0		0	0	0	"did not wait 10 sec, on video it looks like she chose 2 first"	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	3	2	Top	2	d	1	0	0	0		0	0	0	chose 3 but changes choice after 10 sec	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	4	1	Bottom	3	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	5	2	All	3	b	0	0	0	0		0	0	0	above cups but can probably not see	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	6	3	Top	2	b	0	0	0	0	1	0	0	0	maybe peeking below	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	7	1	None	2	b	0	0	0	0	1	0	0	0	maybe  peeking below (already lying down)	
Mwanzo	f	old chimps	22	01/11/2018	19	1	opaque	opaque	apple	grape	8	3	Bottom	3	d	1	0	0	0	1	0	0	0	maybe  peeking below (already lying down)	
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	9	2	Top	3	b	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	10	1	Bottom	2	t	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	11	2	All	2	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	12	3	None	3	d	1	0	0	0		0	0	0	indecisive between 2 and 3	
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	13	3	Bottom	3	d	1	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	14	1	None	3	t	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	15	2	Top	1	t	0	0	0	0		0	0	0		
Mwanzo	f	old chimps	22	02/11/2018	19	2	opaque	opaque	apple	grape	16	3	All	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	1	2	Bottom	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	2	1	Top	3	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	3	3	All	3	d	1	0	0	0		0	0	0	chose 1 first?	
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	4	2	None	3	t	0	0	0	0		0	0	0	chose 1 first?	
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	5	3	Top	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	6	1	All	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	7	1	Bottom	2	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	8	3	None	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	9	2	All	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	10	3	Bottom	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	11	1	None	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	12	2	Top	1	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	13	3	None	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	14	2	All	3	b	0	0	0	0		0	0	0	choice not clear could also have been 2	
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	15	3	Bottom	1	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	transparent	transparent	grape	apple	16	1	Top	1	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	1	2	Top	3	t	0	0	0	0		0	0	0	"choice not clear, could also have been 2"	
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	2	3	None	1	t	0	0	0	0		0	0	0	"choice not clear, was looking somewhere else"	
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	3	1	Bottom	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	4	1	All	3	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	5	2	None	1	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	6	3	Top	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	7	2	Bottom	3	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	8	1	All	1	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	9	2	Top	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	10	3	All	2	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	11	1	None	3	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	12	3	Bottom	2	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	13	2	All	3	b	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	14	1	None	3	t	0	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	15	3	Top	3	d	1	0	0	0		0	0	0		
Alikaka	m	old chimps	16	02/11/2018	19	1	opaque	opaque	grape	apple	16	1	Bottom	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	1	2	Bottom	3	b	0	0	0	0		0	0	0	maybe changed choice to 2?	
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	2	1	Top	2	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	3	3	All	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	4	2	None	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	5	3	Top	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	6	1	All	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	7	1	Bottom	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	8	3	None	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	9	2	All	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	10	3	Bottom	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	11	1	None	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	12	2	Top	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	12	2	Top	3	t	0	0	0	0		0	0	0	"error in setup, same as in trial 12"	
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	13	3	None	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	14	2	All	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	15	3	Bottom	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	transparent	transparent	grape	apple	16	1	Top	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	1	2	Top	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	2	3	None	3	d	1	0	0	0		0	0	0	peak after trial?	
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	3	1	Bottom	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	4	1	All	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	5	2	None	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	6	3	Top	3	d	1	0	0	0		0	0	0	peak when occluder was still there	
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	7	2	Bottom	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	8	1	All	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	9	2	Top	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	10	3	All	1	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	11	1	None	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	12	3	Bottom	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	13	2	All	3	b	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	14	1	None	3	t	0	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	15	3	Top	3	d	1	0	0	0		0	0	0		
Cheetah	f	old chimps	31	02/11/2018	19	1	opaque	opaque	grape	apple	16	1	Bottom	3	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	1	1	All	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	2	3	Bottom	3	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	3	2	None	2	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	4	2	Top	3	b	0	0	0	0		0	0	0	indecisive (chose lal 3)	
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	5	3	Bottom	2	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	6	1	All	3	b	0	0	0	0	1	0	0	0	climed up but was probably not peaking	
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	7	3	Top	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	8	1	None	2	b	0	0	0	0		0	0	0	had hand at 1 during the 10 sec	
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	9	1	None	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	10	3	Bottom	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	11	2	All	3	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	12	2	Top	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	13	3	Bottom	3	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	14	2	All	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	15	1	None	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	transparent	transparent	apple	grape	16	2	Top	3	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	1	3	None	3	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	2	1	Bottom	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	3	2	All	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	4	2	Top	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	5	3	All	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	6	3	Bottom	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	7	1	None	3	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	8	1	Top	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	9	2	Top	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	10	1	All	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	11	3	None	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	12	1	Bottom	1	d	1	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	13	2	Top	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	14	3	All	1	t	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	15	3	Bottom	1	b	0	0	0	0		0	0	0		
Edvard	m	old chimps	18	02/11/2018	19	1	opaque	opaque	apple	grape	16	1	None	1	d	1	0	0	0		0	0	0	sat up in top right corner of the cage where he could view top	
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	1	1	All	2	b	0	0	0	0		0	0	0	chose 1 first changed choice after 10s	
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	2	3	Bottom	2	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	3	2	None	1	b	0	0	0	0		0	0	0	chose two first changed choice	
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	4	2	Top	2	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	5	3	Bottom	2	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	6	1	All	2	t	0	0	0	0		0	0	0	"chose 1, changed after 10 s"	
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	7	3	Top	1	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	8	1	None	2	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	9	1	None	2	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	10	3	Bottom	2	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	11	2	All	2	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	12	2	Top	1	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	13	3	Bottom	1	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	14	2	All	1	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	15	1	None	1	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	transparent	transparent	apple	grape	16	2	Top	1	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	1	3	None	2	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	2	1	Bottom	1	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	3	2	All	1	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	4	2	Top	1	b	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	5	3	All	1	b	0	0	0	0		0	0	0	changed choice often	
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	6	3	Bottom	1	t	0	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	7	1	None	1	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	8	1	Top	1	d	1	0	0	0		0	0	0		
Amahirwe	m	old chimps	20	02/11/2018	19	1	opaque	opaque	apple	grape	9	2	Top	1	b	0	0	0	0		0	0	0		
